company_name,faq_pairs
KGM,"{'시동이 걸리지 않습니다. 어떻게 해야 하나요?': '▶ 시동키를 ""START"" 위치로 돌려도 시동이 안 걸리는 경우 ① 일시적인 통신 오류일 수 있으니 시동키를 탈거한 후 약 15초 이상 대기하셨다가 다시 시동을 걸어주십시오. ② 기어 레버 N 상태에서 다시 시동을 걸어 주십시오. ※ 시동키를 ""START"" 위치로 돌렸을 때 - 스타트 모터가 회전하지 않으면, 배터리 및 배터리 단자의 연결 상태, 시동키의 위치, 퓨즈의 단선 여부를 점검하십시오. - 스타트 모터는 회전하나 시동이 걸리지 않으면, 연료라인 누유와 팬벨트를 점검하십시오. ▶ 스마트키 시동 불량 시 응급 조치 방법 ① 이모빌라이저 캔 통신 오류일 수 있으니 스마트키를 지참하시고 하차하셨다가 약 15초 정도 지난 후 다시 승차하셔서 재시동을 해보십시오. ② 키 슬롯에 스마트키 본체를 넣은 후 시동 버튼을 눌러 보십시오. ※ 키 슬롯 위치 (참고 사진 바로가기) ▷ 체어맨W : 에어컨 스위치 하단 좌측 ▷ 체어맨H : 에어컨 스위치 하단의 USB,AUX 단자 우측 ▷ 코란도C : 글로브박스 상단 ▷ 렉스턴W, 코란도 투리스모, 코란도 스포츠 : 센터 콘솔 박스 내부 ▷ 투리스모 샤토 : 센터콘솔 박스 아래 부분 (기어레버 뒤의 컵 홀더 뒤쪽) ※ 티볼리 (에어 포함), G4 렉스턴, 렉스턴 스포츠 (칸 포함), 코란도, 토레스, 토레스 EVX, 무쏘 EV 등 2019년 이후 차량의 경우, 별도의 키 슬롯이 없으며, 스마트키를 직접 시동 버튼에 대고 눌러 주십시오. ③ 브레이크 페달을 최대한 깊숙이 밟은 상태에서 시동 버튼을 눌러보십시오. ④ RV차량이라면 브레이크 페달을 밟지 말고 시동 버튼을 1번 누른 ACC 상태에서 10초 이상 시동 버튼을 눌러보십시오. ※ 체어맨 차량은 브레이크 페달을 밟은 상태에서 시동 버튼을 3회 연속으로 눌러 주십시오. ⑤ 기어 레버 N 상태에서 브레이크를 꾹 밟고 시동 버튼을 길게 눌러보십시오. ☞ 계속해서 시동이 걸리지 않으면, 보험사 또는 당사 긴급 출동 상황실(☎ 080-500-5582 /1번 연결)로 연락하여 도움을 받으십시오.'}"
KGM,"{'정비내역서는 어떻게 발급받나요?': '▶ 현행 자동차 관리법상에는 차량 점검 정비 후에는 차량 점검 정비내역서를 해당 사업장에서 1년간 보관하게 되어 있으며, 수리 후 고객에게 지급하도록 되어 있습니다. ▶ 수리 부분에는 유무상(보증수리 & 일반수리)의 구분이 없으므로 보증수리나 일반수리시 지급하도록 되어 있습니다. ▶ 상기와 같은 규정에 따라 1. 본인의 확인이 필요할 것이며(일종의 고객 정보 부분을 함부로 유출할 수는 없음) 2. 보관 의무 기간이 1년이므로 차량수리 후 1년이내 항목만을 지급할 수 있으며, 3. 정비관련내역은 정비사업자가 보관토록 되어 있으므로 정비를 받으셨던 해당 사업소나 서비스프라자로 의뢰 및 문의하시기 바랍니다.'}"
KGM,"{'연료 부족 경고등 점등 후 얼마나 더 운행할 수 있나요?': '연료부족 경고등은 차종별로 약간의 차이는 있으나, 연료탱크에 남은 연료량이 대략 9리터 전후일 때 점등됩니다. 그리고 연료부족 경고등이 점등된 시점부터 티볼리/코란도/체어맨 차량의 경우 약 30 km 이내, 이 외 RV 차량은 50 km 이내의 거리를 운행할 수 있습니다. 다만, 주행 가능한 거리는 차량 연비, 경사도 등의 도로 조건, 운행 여건 등에 따라 달라질 수 있기에 연료부족 경고등 점등 후 신속히 연료를 보충해 주셔야 합니다. 만약 연료가 모두 소모되어 시동이 꺼졌다면, 이후 여러 가지 정비 작업이 필요할 수 있으니, 연료량을 수시로 확인하여 보충 해주시기 바랍니다. ※ 연료가 적은 상태에서 급경사 및 요철 도로 등을 주행하면 연료부족경고등이 점등되면서 점멸될 수 있으니, 가급적 연료부족 경고등이 점등되기 전에 연료를 보충해 주십시오.'}"
KGM,{'타이어 위치 교환주기 및 방법은 어떻게 되나요?': ''}
KGM,"{'날씨가 추워 AUTO 모드로 히터를 작동했는데 에어컨(A/C) 작동하는 것으로 표시됩니다. 어떻게 해야 하나요?': 'AUTO 모드에서 원하시는 온도만 설정해 주시면, 설정 온도, 실내 온도, 외기 온도에 따라, 송풍 방향(모드)과 송풍량, 내/외기 전환 등이 자동으로 조정되기에 보다 편하게 운행하실 수 있습니다. 그런데 외기 온도가 낮은 겨울철 등에는 냉각수 온도도 낮아서, 시동을 켠 직후에는 히터를 작동하더라도 차가운 바람이 송풍되기 때문에, 냉각수 온도가 충분히 높아질 때까지 디프로스터 모드가 자동으로 작동하면서 에어컨(A/C 또는 눈꽃 모양) 표시가 점등됩니다. 이후 냉각수 온도가 충분히 올라가면, 자동으로 에어컨을 끄고 따뜻한 공기를 송풍하기 시작합니다. 또한, 운행 중 전면 유리나 윈도우에 습기가 차서 시야를 가릴 수 있다 보니, 습기 방지를 위해 전면 유리와 윈도우 방향으로도 어느 정도 바람이 나옵니다. ※ 디프로스터 모드는, 가정용 에어컨의 제습 기능처럼 강제로 에어컨을 작동시키고 전면 유리와 윈도우 쪽으로 송풍하여 습기를 제거하는 모드이며, 별도의 디프로스터 스위치를 눌러 작동시킬 수 있습니다.'}"
KGM,{'정비매뉴얼(정비지침)을 확인하고 싶어요': ''}
KGM,"{'도어 손잡이의 키 홀이 보이지 않아요.': '※ 렉스턴/렉스턴(무쏘) 스포츠/토레스/토레스 EVX/액티언의 경우, 키 홀 오염 방지를 위해 커버를 적용하였습니다. 이에 스마트키의 비상키(쇠키)를 이용하여 커버 탈거 후 키 홀을 확인하실 수 있습니다. ☞ 참고 동영상 :https://youtu.be/M-CGBrmLDnA?si=MdeaBV1QoLMtk_5W 1. 운전석 도어 핸들을 당겨서 안쪽의 키 홀 커버 해제 홀(A)을 확인 후, 2. 비상키 또는 일자 드라이버 등으로 누르십시오. 3. 키를 누르신 상태에서 커버 윗면을 아래로 누르면 커버가 탈거되고 키 홀을 확인하실 수 있습니다. ※ 도어를 여신 후 커버를 다시 장착하시고, 키 홀 커버 분실 시 유상 구매하셔야 하니 분실하지 않도록 유의해 주십시오.'}"
KGM,"{'내비게이션 GPS 속도와 계기판 속도가 달라요': '차량 계기판의 속도 지시계는 휠 스피드 센서로부터 신호를 받아 속도 게이지의 눈금을 지시합니다. 그러나 내비게이션의 경우 GPS를 이용하여 속도를 표시하는 사항입니다. 이에 따라 실제 차량 속도와 내비게이션에 표시되는 속도가 다를 수 있습니다. 그리고 차량 안전에 관한 법규가 개정되어 계기판에 표시되는 속도가 실제 차속보다 10%+6km/h 이내에서 높게 표시되어도 적합한 것으로 규정되어 있습니다. 이는 계기판 속도 표시가 실제 차량 속도(GPS 속도)보다 낮게 표시되는 경우 과속 카메라에 단속될 수 있기 때문입니다. 일례로, 계기판 속도가 100~120km/h를 표시되어 안심하고 주행하고 있으나 실제로는 130km/h로 주행 중이라면, 과속 카메라에서는 과속으로 판단하여 단속됩니다. 또한, 주행거리 역시 관련 법규에 의해 별도로 관리되는 사항으로, 휠 회전수 등에 의해 계기판에 표시되는 차속과는 별도로 측정 및 기록하고 있기 때문에 주행거리 오류에 대해서는 걱정하지 않으셔도 될 듯합니다. 아울러 차속의 오차에 대해서는 자동차검사와 관련이 있으므로, 추가적인 사항에 대해서는 자동차검사소에 차량 점검이 필요한 사항인지 먼저 유선 문의해 주시기 바랍니다.'}"
KGM,"{'파트타임 4륜 구동 상태에서 주행 가능한 속도는 어떻게 될까요?': '파트타임 4H(4WD HIGH)는 진흙이나 모래 같은 오프로드(비포장도로)나 눈길 및 빗길 등 미끄러운 도로 주행 시 사용하며, 4H 상태에서 운행 가능한 적정 속도는 80km/h 이하입니다. 그리고 4L(4WD LOW)은 최대 견인력이 필요할 때나 비상 탈출 시에만 사용하는 기능이며, 최대 힘을 일시적으로 사용하는 모드이기 때문에 최고속도는 따로 없습니다.'}"
KGM,"{'원격시동 장치의 추가 장착이 가능한가요?': '원격시동 장치를 임의로 설치할 경우 오작동 및 시동이 걸리지 않아 시동관련 부품이 손상되거나, 화재가 발생될 수 있으므로 관련 배선의 임의적인 개조 또는 변경을 삼가하여 주시기 바랍니다. 또한 이모빌라이저 장착 차량은 원격시동 장치에 의해서는 시동이 걸리지 않으니 참고하시기 바랍니다.'}"
KGM,"{'가끔 엔진 시동을 껐는데도 차량에서 무언가 작동하는 것처럼 소리가 들립니다. 정비를 받아야 할까요?': '디젤 엔진에는 NOx 발생을 줄이기 위해 배기가스를 엔진으로 다시 유입시키는 E-EGR(Electric-Exhaust Gas Recirculation : 배기가스 재순환 장치) 시스템이 적용되어 있습니다. 이때 배기가스가 E-EGR 밸브를 통과할 때 배기가스 내에 포함된 PM(Particulate Matter/입자상물질) 등이 밸브에 부착되며 오염이 되거나 밸브의 위치가 변경될 수 있습니다. 이 때문에 주행 후 시동이 꺼지면 흡입 공기와 배기가스가 통과하는 E-EGR 밸브를 자동으로 청소하고 위치를 학습하는 과정을 실시합니다. 이 때 엔진 상태 및 클리닝 과정에 따라 작동음이 들릴 수 있습니다만, 차량 성능 유지를 위한 과정이니 걱정하지 않으셔도 됩니다.'}"
KGM,"{'KGM포인트 비밀번호 설정 방법': '※ KGM 포인트 비밀번호 설정 방법 ① 당사 서비스 네트워크 통해 정비 전산에 등록된 핸드폰 번호로 인증 후 비밀번호를 설정 또는 ② KGM 링크 앱에서 최초 1회 비밀번호를 설정 ※ 최초 1회 비밀번호를 설정하신 후, 서비스 네트워크 접수 시 KGM 포인트 사용을 요청해 주시기 바랍니다. ★ KGM 링크 서비스에 가입되어 있지 않더라도, KGM 링크 앱에서만 회원 가입 후 KGM 포인트 비밀번호 설정 및 변경, 사용하기 요청하실 수 있습니다. (별도 비용 없음) ※ KGM 링크 서비스 가입 시 또는 KGM 링크 앱 회원가입 시 인증받은 연락처와, 계약 시 입력된 연락처, 정비 전산에 등록된 연락처가 동일해야 비밀번호를 설정 및 사용할 수 있습니다. ① 핸드폰에 KGM 링크 앱을 설치하고 로그인 후, ② 하단의 더보기(점3개) → 정비 선택 (차량을 등록하지 않은 경우, 기타 서비스 → 정비 선택) ③ KGM 포인트 선택 ④ KGM 포인트 등록하기 선택 ⑤ KGM 포인트 확인 및 등록 ⑥ [KGM 포인트 비밀번호 변경하기] 눌러 숫자 4자리 비밀번호 설정 ⑦ 이후 [KGM 포인트 사용하기] 선택 후 아래의 QR코드나 비밀번호를 접수처에 수납할 때 제출합니다. ※ ⑤에서 [등록된 KGM 포인트가 없다]고 표시되는 경우, 더보기의 차량정보 또는 기타 서비스 내의 회원명 선택하여 핸드폰 인증 후, 다시 ③ 부터 진행하시면 KGM 포인트가 확인됩니다. 만약 확인되지 않는다면 KGM 링크 상담센터 ☎ 1522-8877 (또는) ☎ 080-500-5582 / 3번 연결하여 문의해 주십시오. * 차량 등록한 경우 * 차량 등록하지 않은 경우 ※ KGM 링크 앱 변경 전 인증 및 KGM 포인트 비밀번호 변경과 사용 방법 ① KG M포인트 등록 창이 뜨면 등록 선택 ② 본인 인증 ③ KG M포인트 등록 완료 후 확인 ④ 비밀번호 변경하기 선택 ⑤ 비밀번호 변경 입력 ⑥ [KG M포인트 사용] 사용하기 선택 후 아래의 QR코드나 비밀번호를 접수처에 수납할 때 제출합니다.'}"
KGM,"{'올 뉴 렉스턴 차량은 터널 진입 시 자동으로 윈도우가 닫히나요?': '올 뉴 렉스턴 차량의 내비게이션에 적용된 터널 연동 기능입니다. 내비게이션의 해당 기능을 설정 후 주행 중에 차량이 내비게이션의 맵 정보에 있는 터널에 진입하면, 내비게이션에서 차량으로 신호를 보내 자동으로 내기 모드로 변경시키고, 파워 윈도우 중 열린 윈도우가 있으면 자동으로 닫아서 터널의 유해 공기를 차단시킵니다. 그리고 내비게이션 화면에도 작동 정보를 표시해 드립니다. 이러한 터널 연동 기능은 이러한 터널 연동 기능은 고속도로, 고속화 도로, 국도에서 작동합니다.'}"
KGM,"{'타이어 공기압이 너무 낮거나 높을 경우 어떤 현상이 발생하나요?': '규정 공기압보다 너무 높은 공기압이 주입되면, 타이어가 팽창하기 때문에 승차감이 나빠져 운전자가 쉽게 피로감을 느낄 수 있으며 타이어 이상 마모, 타이어 중앙부에 조기 마모가 발생할 수 있습니다. 반면 공기압이 낮으면 승차감은 좋아질 수 있습니다만, 스탠딩 웨이브 현상이 발생할 수 있으며, 반복하여 발생할 경우 타이어가 파열되어 안전에 치명적일 수 있습니다. 또한, 타이어 트레드 부(고무층 사이의 홈)의 양 가장자리에 편마모가 발생하거나 노면과 접지력이 떨어져 제동 및 조향 성능이 저하되어 연비와 제동거리에 악영향을 끼치게 됩니다. 이에 공기압을 주기적으로 점검한다면 규정 공기압을 유지해 주시고, 자주 점검하지 않는다면 공기압은 자연적으로 감소하므로 10% 정도 더 주입해 주시는 것이 좋습니다. ※ 스탠딩 웨이브 현상이란? : 일반적으로 타이어는 노면에 닿으면 변형되고 노면에서 떨어지면 내부 압력에 의해 원상태로 복원되는데, 공기압이 부족한 상태로 고속 주행할 경우 타이어가 변형 후 다음 접지 시점까지 복원되지 못하고 변형 부위가 물결처럼 변형되는 현상.'}"
KGM,"{'디젤 차량을 운행 중인데 신호 대기 등 정차 중 엔진룸에서 탁탁탁탁 소음이 발생합니다. 이상인가요?': '디젤 차량의 엔진이 항상 최적의 성능을 발휘할 수 있도록 차량 운행 중 또는 정차 중에 각각의 인젝터별로 연료 분사량과 분사 시기를 재학습하는 디젤 엔진의 인젝터 학습 모드를 실시합니다. 왜냐하면 연료를 분사하는 장치인 인젝터의 노후화에 따라 엔진 진동이 심해질 수 있기 때문에, 이를 최소화하기 위해 연료 분사량을 가감하는 학습을 하게 됩니다. 이러한 연료 분사량과 분사 시기의 학습 과정에서는 연료 압력이 상승하기 때문에 차량 엔진에 미세한 소음과 진동이 동반될 수 있습니다만, 이는 차량 성능 유지를 위한 학습 과정에서 발생되는 현상이니 걱정하지 않으셔도 됩니다.'}"
